Scenario;Area;Year;Population
SSP4;Solomon Islands;2060;1538.7
SSP4;Solomon Islands;2065;1647.4
SSP4;Solomon Islands;2070;1747.5
SSP4;Solomon Islands;2075;1841
SSP4;Solomon Islands;2080;1925.7
SSP4;Solomon Islands;2085;2005.5
SSP4;Solomon Islands;2090;2081.5
SSP4;Solomon Islands;2095;2153.2
SSP4;Solomon Islands;2100;2218.7
SSP4;Somalia;2020;16272.9
SSP4;Somalia;2025;19184.6
SSP4;Somalia;2030;22705.3
SSP4;Somalia;2035;26791.9
SSP4;Somalia;2040;31382.6
SSP4;Somalia;2045;36356.9
SSP4;Somalia;2050;41736.7
SSP4;Somalia;2055;47514.7
SSP4;Somalia;2060;53574.7
SSP4;Somalia;2065;59795.6
SSP4;Somalia;2070;66079.5
SSP4;Somalia;2075;72371.7
SSP4;Somalia;2080;78674.4
SSP4;Somalia;2085;84901.5
SSP4;Somalia;2090;90954.3
SSP4;Somalia;2095;96524.6
SSP4;Somalia;2100;101716.7
SSP4;South Africa;2020;58466.1
SSP4;South Africa;2025;60759.3
SSP4;South Africa;2030;62991.1
SSP4;South Africa;2035;64951.8
SSP4;South Africa;2040;66637
SSP4;South Africa;2045;67895.6
SSP4;South Africa;2050;68703.3
SSP4;South Africa;2055;69247.6
SSP4;South Africa;2060;69607.9
SSP4;South Africa;2065;69785.7
SSP4;South Africa;2070;69772.1
SSP4;South Africa;2075;69620.4
SSP4;South Africa;2080;69340.4
SSP4;South Africa;2085;69029.4
SSP4;South Africa;2090;68675.7
SSP4;South Africa;2095;68249.9
SSP4;South Africa;2100;67750.7
SSP4;South Sudan;2020;10545.4
SSP4;South Sudan;2025;11147.8
SSP4;South Sudan;2030;11937.3
SSP4;South Sudan;2035;12897.7
SSP4;South Sudan;2040;13904.6
SSP4;South Sudan;2045;14717.1
SSP4;South Sudan;2050;15297.3
SSP4;South Sudan;2055;15780.4
SSP4;South Sudan;2060;16276.5
SSP4;South Sudan;2065;16825.6
SSP4;South Sudan;2070;17357.4
SSP4;South Sudan;2075;17797.9
SSP4;South Sudan;2080;18155.6
SSP4;South Sudan;2085;18521
SSP4;South Sudan;2090;18960.4
SSP4;South Sudan;2095;19481.3
SSP4;South Sudan;2100;20069.9
SSP4;Spain;2020;47330
SSP4;Spain;2025;47518.1
SSP4;Spain;2030;47579.3
SSP4;Spain;2035;47609.3
SSP4;Spain;2040;47616.9
SSP4;Spain;2045;47639.4
SSP4;Spain;2050;47653.4
SSP4;Spain;2055;47410.9
SSP4;Spain;2060;46898.3
SSP4;Spain;2065;46099.2
SSP4;Spain;2070;45112.8
SSP4;Spain;2075;44044.8
SSP4;Spain;2080;43003.5
SSP4;Spain;2085;42017.7
SSP4;Spain;2090;40999.7
SSP4;Spain;2095;39833.1
SSP4;Spain;2100;38443
SSP4;Sri Lanka;2020;21683.2
SSP4;Sri Lanka;2025;22274.8
SSP4;Sri Lanka;2030;22779.9
SSP4;Sri Lanka;2035;23234.4
SSP4;Sri Lanka;2040;23644
SSP4;Sri Lanka;2045;23930.7
SSP4;Sri Lanka;2050;24115
SSP4;Sri Lanka;2055;24250.5
SSP4;Sri Lanka;2060;24388
SSP4;Sri Lanka;2065;24537.4
SSP4;Sri Lanka;2070;24702
SSP4;Sri Lanka;2075;24851.9
SSP4;Sri Lanka;2080;25000.7
SSP4;Sri Lanka;2085;25167.1
SSP4;Sri Lanka;2090;25350.3
SSP4;Sri Lanka;2095;25557.6
SSP4;Sri Lanka;2100;25793.9
SSP4;Sudan;2020;43828.1
SSP4;Sudan;2025;49408.6
SSP4;Sudan;2030;54674.7
SSP4;Sudan;2035;59493.9
SSP4;Sudan;2040;63798.2
SSP4;Sudan;2045;67922.5
SSP4;Sudan;2050;71717.8
SSP4;Sudan;2055;74956.4
SSP4;Sudan;2060;77515.9
SSP4;Sudan;2065;79422
SSP4;Sudan;2070;80659.4
SSP4;Sudan;2075;81203.4
SSP4;Sudan;2080;81183
SSP4;Sudan;2085;80568
SSP4;Sudan;2090;79476
SSP4;Sudan;2095;77947.1
SSP4;Sudan;2100;76007.8
SSP4;Suriname;2020;603.8
SSP4;Suriname;2025;636.9
SSP4;Suriname;2030;672.9
SSP4;Suriname;2035;707.9
SSP4;Suriname;2040;740.8
SSP4;Suriname;2045;770.1
SSP4;Suriname;2050;796.8
SSP4;Suriname;2055;821.6
SSP4;Suriname;2060;845.1
SSP4;Suriname;2065;867.3
SSP4;Suriname;2070;888.7
SSP4;Suriname;2075;909.5
SSP4;Suriname;2080;929.4
SSP4;Suriname;2085;949.4
SSP4;Suriname;2090;968.8
SSP4;Suriname;2095;988.6
SSP4;Suriname;2100;1008.4
SSP4;Swaziland;2020;1174.2
SSP4;Swaziland;2025;1230
SSP4;Swaziland;2030;1282.2
SSP4;Swaziland;2035;1332
SSP4;Swaziland;2040;1377.4
SSP4;Swaziland;2045;1414.5
SSP4;Swaziland;2050;1441.2
SSP4;Swaziland;2055;1457.5
SSP4;Swaziland;2060;1465
SSP4;Swaziland;2065;1470.3
SSP4;Swaziland;2070;1474.1
SSP4;Swaziland;2075;1475.8
SSP4;Swaziland;2080;1475.7
SSP4;Swaziland;2085;1474.4
SSP4;Swaziland;2090;1473
SSP4;Swaziland;2095;1472.3
SSP4;Swaziland;2100;1473
SSP4;Sweden;2020;10321.4
SSP4;Sweden;2025;10543.2
SSP4;Sweden;2030;10689.7
SSP4;Sweden;2035;10798.5
SSP4;Sweden;2040;10891
SSP4;Sweden;2045;11003.6
SSP4;Sweden;2050;11135
SSP4;Sweden;2055;11235.7
SSP4;Sweden;2060;11295.6
SSP4;Sweden;2065;11310.3
SSP4;Sweden;2070;11295.3
SSP4;Sweden;2075;11254.9
SSP4;Sweden;2080;11176
SSP4;Sweden;2085;11039.1
SSP4;Sweden;2090;10842.3
SSP4;Sweden;2095;10606.2
SSP4;Sweden;2100;10347.9
SSP4;Switzerland;2020;8606.4
SSP4;Switzerland;2025;8828.4
SSP4;Switzerland;2030;8959.1
SSP4;Switzerland;2035;9056.9
SSP4;Switzerland;2040;9130.8
SSP4;Switzerland;2045;9206.5
SSP4;Switzerland;2050;9288.4
SSP4;Switzerland;2055;9344.6
SSP4;Switzerland;2060;9369
SSP4;Switzerland;2065;9357.2
SSP4;Switzerland;2070;9324.1
SSP4;Switzerland;2075;9272
SSP4;Switzerland;2080;9192.2
SSP4;Switzerland;2085;9075.9
SSP4;Switzerland;2090;8921.7
SSP4;Switzerland;2095;8731.6
SSP4;Switzerland;2100;8507.8
SSP4;Syrian Arab Republic;2020;20486
SSP4;Syrian Arab Republic;2025;22201.9
SSP4;Syrian Arab Republic;2030;24226.3
SSP4;Syrian Arab Republic;2035;26556.3
SSP4;Syrian Arab Republic;2040;28909.8
SSP4;Syrian Arab Republic;2045;31009.8
SSP4;Syrian Arab Republic;2050;32837.4
SSP4;Syrian Arab Republic;2055;34555.8
SSP4;Syrian Arab Republic;2060;36299.1
SSP4;Syrian Arab Republic;2065;38122
SSP4;Syrian Arab Republic;2070;39952.9
SSP4;Syrian Arab Republic;2075;41692.1
SSP4;Syrian Arab Republic;2080;43282.1
SSP4;Syrian Arab Republic;2085;44721.5
SSP4;Syrian Arab Republic;2090;46080.8
SSP4;Syrian Arab Republic;2095;47385
SSP4;Syrian Arab Republic;2100;48712
SSP4;Taiwan Province of China;2020;23800.9
SSP4;Taiwan Province of China;2025;23448.8
SSP4;Taiwan Province of China;2030;22966.4
SSP4;Taiwan Province of China;2035;22323.6
SSP4;Taiwan Province of China;2040;21488.9
SSP4;Taiwan Province of China;2045;20524.5
SSP4;Taiwan Province of China;2050;19490.8
SSP4;Taiwan Province of China;2055;18377.9
SSP4;Taiwan Province of China;2060;17241.1
SSP4;Taiwan Province of China;2065;16129.3
SSP4;Taiwan Province of China;2070;15042.4
SSP4;Taiwan Province of China;2075;13991
SSP4;Taiwan Province of China;2080;13006.2
SSP4;Taiwan Province of China;2085;12105.5
SSP4;Taiwan Province of China;2090;11289.8
SSP4;Taiwan Province of China;2095;10552.1
SSP4;Taiwan Province of China;2100;9880
SSP4;Tajikistan;2020;9442.8
SSP4;Tajikistan;2025;10471.7
SSP4;Tajikistan;2030;11487
SSP4;Tajikistan;2035;12540.3
SSP4;Tajikistan;2040;13650.3
SSP4;Tajikistan;2045;14740.5
SSP4;Tajikistan;2050;15752.6
SSP4;Tajikistan;2055;16698.3
SSP4;Tajikistan;2060;17577.4
SSP4;Tajikistan;2065;18395.8
SSP4;Tajikistan;2070;19156
SSP4;Tajikistan;2075;19872.8
SSP4;Tajikistan;2080;20554
SSP4;Tajikistan;2085;21216
SSP4;Tajikistan;2090;21835.4
SSP4;Tajikistan;2095;22424.7
SSP4;Tajikistan;2100;22989.8
SSP4;Thailand;2020;71389.4
SSP4;Thailand;2025;72131.6
SSP4;Thailand;2030;72442.6
SSP4;Thailand;2035;72292.6
SSP4;Thailand;2040;71663
SSP4;Thailand;2045;70561.4
SSP4;Thailand;2050;69083.2
SSP4;Thailand;2055;67393.4
SSP4;Thailand;2060;65677.2
SSP4;Thailand;2065;63980.6
SSP4;Thailand;2070;62354.9
SSP4;Thailand;2075;60784
SSP4;Thailand;2080;59289.1
SSP4;Thailand;2085;57895.4
SSP4;Thailand;2090;56623
SSP4;Thailand;2095;55501.2
SSP4;Thailand;2100;54506.2
SSP4;The former Yugoslav Republic of Macedonia;2020;2114
SSP4;The former Yugoslav Republic of Macedonia;2025;2090.6
SSP4;The former Yugoslav Republic of Macedonia;2030;2088.6
SSP4;The former Yugoslav Republic of Macedonia;2035;2071.9
SSP4;The former Yugoslav Republic of Macedonia;2040;2041
SSP4;The former Yugoslav Republic of Macedonia;2045;2003.1
SSP4;The former Yugoslav Republic of Macedonia;2050;1961.4
SSP4;The former Yugoslav Republic of Macedonia;2055;1917.2
SSP4;The former Yugoslav Republic of Macedonia;2060;1870.4
SSP4;The former Yugoslav Republic of Macedonia;2065;1819.7
SSP4;The former Yugoslav Republic of Macedonia;2070;1764.1
SSP4;The former Yugoslav Republic of Macedonia;2075;1703.9
SSP4;The former Yugoslav Republic of Macedonia;2080;1640.4
SSP4;The former Yugoslav Republic of Macedonia;2085;1575.4
SSP4;The former Yugoslav Republic of Macedonia;2090;1510.2
SSP4;The former Yugoslav Republic of Macedonia;2095;1445.3
SSP4;The former Yugoslav Republic of Macedonia;2100;1380.4
SSP4;Timor-Leste;2020;1289.8
SSP4;Timor-Leste;2025;1401
SSP4;Timor-Leste;2030;1522
SSP4;Timor-Leste;2035;1646.3
SSP4;Timor-Leste;2040;1767.6
SSP4;Timor-Leste;2045;1875.4
SSP4;Timor-Leste;2050;1971.9
SSP4;Timor-Leste;2055;2058.1
SSP4;Timor-Leste;2060;2133.1
SSP4;Timor-Leste;2065;2196.2
SSP4;Timor-Leste;2070;2249.5
SSP4;Timor-Leste;2075;2292.7
SSP4;Timor-Leste;2080;2328
SSP4;Timor-Leste;2085;2357.8
SSP4;Timor-Leste;2090;2384.6
SSP4;Timor-Leste;2095;2410.1
SSP4;Timor-Leste;2100;2435.8
SSP4;Togo;2020;8342.2
SSP4;Togo;2025;9416.8
SSP4;Togo;2030;10595.4
SSP4;Togo;2035;11864.1
SSP4;Togo;2040;13209.4
SSP4;Togo;2045;14563.7
SSP4;Togo;2050;15917
SSP4;Togo;2055;17278
SSP4;Togo;2060;18614.9
SSP4;Togo;2065;19923.4
SSP4;Togo;2070;21133.3
SSP4;Togo;2075;22258.3
SSP4;Togo;2080;23283.8
SSP4;Togo;2085;24256.6
SSP4;Togo;2090;25198.1
SSP4;Togo;2095;26096.3
SSP4;Togo;2100;26939.2
SSP4;Tonga;2020;104.9
SSP4;Tonga;2025;108.6
SSP4;Tonga;2030;112.4
SSP4;Tonga;2035;116.1
SSP4;Tonga;2040;119.7
SSP4;Tonga;2045;122.3
SSP4;Tonga;2050;123.9
SSP4;Tonga;2055;124.6
SSP4;Tonga;2060;124.5
SSP4;Tonga;2065;124.5
SSP4;Tonga;2070;125
SSP4;Tonga;2075;125.8
SSP4;Tonga;2080;126.9
SSP4;Tonga;2085;128.4
SSP4;Tonga;2090;130
SSP4;Tonga;2095;132
SSP4;Tonga;2100;134.6
SSP4;Trinidad and Tobago;2020;1513.9
SSP4;Trinidad and Tobago;2025;1531.4
SSP4;Trinidad and Tobago;2030;1542.4
SSP4;Trinidad and Tobago;2035;1547.4
SSP4;Trinidad and Tobago;2040;1547.1
SSP4;Trinidad and Tobago;2045;1540.2
SSP4;Trinidad and Tobago;2050;1527.7
SSP4;Trinidad and Tobago;2055;1512.8
SSP4;Trinidad and Tobago;2060;1497.4
SSP4;Trinidad and Tobago;2065;1482.8
SSP4;Trinidad and Tobago;2070;1469.6
SSP4;Trinidad and Tobago;2075;1458.6
SSP4;Trinidad and Tobago;2080;1450.6
SSP4;Trinidad and Tobago;2085;1448
SSP4;Trinidad and Tobago;2090;1450.9
SSP4;Trinidad and Tobago;2095;1457
SSP4;Trinidad and Tobago;2100;1465.7
SSP4;Tunisia;2020;12106.3
SSP4;Tunisia;2025;12663.7
SSP4;Tunisia;2030;13170.9
SSP4;Tunisia;2035;13585.6
SSP4;Tunisia;2040;13949.2
SSP4;Tunisia;2045;14261.9
SSP4;Tunisia;2050;14540.1
SSP4;Tunisia;2055;14770.8
SSP4;Tunisia;2060;14951.5
SSP4;Tunisia;2065;15086
SSP4;Tunisia;2070;15199.3
SSP4;Tunisia;2075;15316.7
SSP4;Tunisia;2080;15457
SSP4;Tunisia;2085;15624.5
SSP4;Tunisia;2090;15809.3
SSP4;Tunisia;2095;15992.1
SSP4;Tunisia;2100;16160.5
SSP4;Turkey;2020;83811.7
SSP4;Turkey;2025;86902.1
SSP4;Turkey;2030;89414.2
SSP4;Turkey;2035;91139.5
SSP4;Turkey;2040;92139.9
SSP4;Turkey;2045;92563.5
SSP4;Turkey;2050;92347.8
SSP4;Turkey;2055;91484
SSP4;Turkey;2060;89947.7
SSP4;Turkey;2065;87890
SSP4;Turkey;2070;85426.5
SSP4;Turkey;2075;82645.8
SSP4;Turkey;2080;79623.1
SSP4;Turkey;2085;76415.8
SSP4;Turkey;2090;73073.7
SSP4;Turkey;2095;69637.6
SSP4;Turkey;2100;66129.3
SSP4;Turkmenistan;2020;6204.4
SSP4;Turkmenistan;2025;6747.2
SSP4;Turkmenistan;2030;7235.5
SSP4;Turkmenistan;2035;7698.3
SSP4;Turkmenistan;2040;8167.2
SSP4;Turkmenistan;2045;8625.6
SSP4;Turkmenistan;2050;9059.8
SSP4;Turkmenistan;2055;9435.6
SSP4;Turkmenistan;2060;9757.5
SSP4;Turkmenistan;2065;10028.3
SSP4;Turkmenistan;2070;10278.2
SSP4;Turkmenistan;2075;10525.1
SSP4;Turkmenistan;2080;10768.4
SSP4;Turkmenistan;2085;10997.7
SSP4;Turkmenistan;2090;11200.4
SSP4;Turkmenistan;2095;11374.5
SSP4;Turkmenistan;2100;11527.3
SSP4;Uganda;2020;43685.9
SSP4;Uganda;2025;50953.4
SSP4;Uganda;2030;58911.9
SSP4;Uganda;2035;67650.1
SSP4;Uganda;2040;77078.8
SSP4;Uganda;2045;86888.3
SSP4;Uganda;2050;97103
SSP4;Uganda;2055;107367.6
SSP4;Uganda;2060;117792.2
SSP4;Uganda;2065;128040.3
SSP4;Uganda;2070;138275.6
SSP4;Uganda;2075;147992.7
SSP4;Uganda;2080;157086.7
SSP4;Uganda;2085;165431
SSP4;Uganda;2090;173075.8
SSP4;Uganda;2095;180327
SSP4;Uganda;2100;187306.8
SSP4;Ukraine;2020;44090.7
SSP4;Ukraine;2025;36316
SSP4;Ukraine;2030;36738.7
SSP4;Ukraine;2035;36527.2
SSP4;Ukraine;2040;35793.6
SSP4;Ukraine;2045;34744.5
SSP4;Ukraine;2050;33562.3
SSP4;Ukraine;2055;32322.6
SSP4;Ukraine;2060;31081.7
SSP4;Ukraine;2065;29824.6
SSP4;Ukraine;2070;28558.4
SSP4;Ukraine;2075;27297.1
SSP4;Ukraine;2080;26059.4
SSP4;Ukraine;2085;24855.3
SSP4;Ukraine;2090;23690.5
SSP4;Ukraine;2095;22546.8
SSP4;Ukraine;2100;21381.8
SSP4;United Arab Emirates;2020;9247.5
SSP4;United Arab Emirates;2025;9813.5
SSP4;United Arab Emirates;2030;10353.7
SSP4;United Arab Emirates;2035;10823.1
SSP4;United Arab Emirates;2040;11225.3
SSP4;United Arab Emirates;2045;11577.3
SSP4;United Arab Emirates;2050;11886.6
SSP4;United Arab Emirates;2055;12112.2
SSP4;United Arab Emirates;2060;12223.1
SSP4;United Arab Emirates;2065;12172.4
SSP4;United Arab Emirates;2070;11982.7
SSP4;United Arab Emirates;2075;11706.4
SSP4;United Arab Emirates;2080;11417.7
SSP4;United Arab Emirates;2085;11178.7
SSP4;United Arab Emirates;2090;11002.3
SSP4;United Arab Emirates;2095;10846.9
SSP4;United Arab Emirates;2100;10651.6
SSP4;United Kingdom of Great Britain and Northern Ireland;2020;66951.2
SSP4;United Kingdom of Great Britain and Northern Ireland;2025;67679.6
SSP4;United Kingdom of Great Britain and Northern Ireland;2030;68226.6
SSP4;United Kingdom of Great Britain and Northern Ireland;2035;68606.8
SSP4;United Kingdom of Great Britain and Northern Ireland;2040;68855.5
SSP4;United Kingdom of Great Britain and Northern Ireland;2045;69132.6
SSP4;United Kingdom of Great Britain and Northern Ireland;2050;69406.9
SSP4;United Kingdom of Great Britain and Northern Ireland;2055;69407.4
SSP4;United Kingdom of Great Britain and Northern Ireland;2060;69161
SSP4;United Kingdom of Great Britain and Northern Ireland;2065;68729.6
SSP4;United Kingdom of Great Britain and Northern Ireland;2070;68203.1
SSP4;United Kingdom of Great Britain and Northern Ireland;2075;67573.6
SSP4;United Kingdom of Great Britain and Northern Ireland;2080;66744.7
SSP4;United Kingdom of Great Britain and Northern Ireland;2085;65634.2
SSP4;United Kingdom of Great Britain and Northern Ireland;2090;64244.3
SSP4;United Kingdom of Great Britain and Northern Ireland;2095;62636.9
SSP4;United Kingdom of Great Britain and Northern Ireland;2100;60858.5
SSP4;United Republic of Tanzania;2020;60772
SSP4;United Republic of Tanzania;2025;70594.8
SSP4;United Republic of Tanzania;2030;81419.1
SSP4;United Republic of Tanzania;2035;93525.8
SSP4;United Republic of Tanzania;2040;106943
SSP4;United Republic of Tanzania;2045;121213.5
SSP4;United Republic of Tanzania;2050;136294.9
SSP4;United Republic of Tanzania;2055;151766.2
SSP4;United Republic of Tanzania;2060;167761.5
SSP4;United Republic of Tanzania;2065;183802.4
SSP4;United Republic of Tanzania;2070;199543.9
SSP4;United Republic of Tanzania;2075;215217.5
SSP4;United Republic of Tanzania;2080;230043.5
SSP4;United Republic of Tanzania;2085;243528.2
SSP4;United Republic of Tanzania;2090;255863.7
SSP4;United Republic of Tanzania;2095;267465.5
SSP4;United Republic of Tanzania;2100;278543
SSP4;United States Virgin Islands;2020;100.5
SSP4;United States Virgin Islands;2025;98.4
SSP4;United States Virgin Islands;2030;96.6
SSP4;United States Virgin Islands;2035;95.3
SSP4;United States Virgin Islands;2040;94.3
SSP4;United States Virgin Islands;2045;93.7
SSP4;United States Virgin Islands;2050;93.7
SSP4;United States Virgin Islands;2055;94.2
SSP4;United States Virgin Islands;2060;95.2
SSP4;United States Virgin Islands;2065;96.5
SSP4;United States Virgin Islands;2070;98.2
SSP4;United States Virgin Islands;2075;100.2
SSP4;United States Virgin Islands;2080;102.3
SSP4;United States Virgin Islands;2085;104.6
SSP4;United States Virgin Islands;2090;106.9
SSP4;United States Virgin Islands;2095;109.1
SSP4;United States Virgin Islands;2100;111.3
SSP4;United States of America;2020;335388.2
SSP4;United States of America;2025;341187
SSP4;United States of America;2030;347207.6
SSP4;United States of America;2035;352054.1
SSP4;United States of America;2040;355359.6
SSP4;United States of America;2045;357695.8
SSP4;United States of America;2050;359142.1
SSP4;United States of America;2055;359347.2
SSP4;United States of America;2060;358803
SSP4;United States of America;2065;357560.5
SSP4;United States of America;2070;355549.2
SSP4;United States of America;2075;352501.9
SSP4;United States of America;2080;348010.4
SSP4;United States of America;2085;341898
SSP4;United States of America;2090;334254.8
SSP4;United States of America;2095;325383.2
SSP4;United States of America;2100;315458.8
SSP4;Uruguay;2020;3428.3
SSP4;Uruguay;2025;3416
SSP4;Uruguay;2030;3417.2
SSP4;Uruguay;2035;3419.8
SSP4;Uruguay;2040;3418.4
SSP4;Uruguay;2045;3403.7
SSP4;Uruguay;2050;3377.6
SSP4;Uruguay;2055;3342.3
SSP4;Uruguay;2060;3301.8
SSP4;Uruguay;2065;3259.6
SSP4;Uruguay;2070;3216.3
SSP4;Uruguay;2075;3170.5
SSP4;Uruguay;2080;3121.3
SSP4;Uruguay;2085;3069.9
SSP4;Uruguay;2090;3018.7
SSP4;Uruguay;2095;2970.9
SSP4;Uruguay;2100;2930
SSP4;Uzbekistan;2020;33243.5
SSP4;Uzbekistan;2025;36226.1
SSP4;Uzbekistan;2030;39010.5
SSP4;Uzbekistan;2035;41693.7
SSP4;Uzbekistan;2040;44459.7
SSP4;Uzbekistan;2045;47245.7
SSP4;Uzbekistan;2050;49991.8
SSP4;Uzbekistan;2055;52487.7
SSP4;Uzbekistan;2060;54705.4
SSP4;Uzbekistan;2065;56666.7
SSP4;Uzbekistan;2070;58525.5
SSP4;Uzbekistan;2075;60347.6
SSP4;Uzbekistan;2080;62131
SSP4;Uzbekistan;2085;63852.2
SSP4;Uzbekistan;2090;65508.2
SSP4;Uzbekistan;2095;67103.6
SSP4;Uzbekistan;2100;68571.2
SSP4;Vanuatu;2020;308
SSP4;Vanuatu;2025;345.7
SSP4;Vanuatu;2030;385.5
SSP4;Vanuatu;2035;428
SSP4;Vanuatu;2040;473.1
SSP4;Vanuatu;2045;518.8
SSP4;Vanuatu;2050;564.1
SSP4;Vanuatu;2055;608.2
SSP4;Vanuatu;2060;652
SSP4;Vanuatu;2065;694.3
SSP4;Vanuatu;2070;734.3
SSP4;Vanuatu;2075;771.2
SSP4;Vanuatu;2080;806.8
SSP4;Vanuatu;2085;841.8
SSP4;Vanuatu;2090;876
SSP4;Vanuatu;2095;909
SSP4;Vanuatu;2100;940.1
SSP4;Venezuela (Bolivarian Republic of);2020;28628.8
SSP4;Venezuela (Bolivarian Republic of);2025;29929.9
SSP4;Venezuela (Bolivarian Republic of);2030;31441.7
SSP4;Venezuela (Bolivarian Republic of);2035;32945.4
SSP4;Venezuela (Bolivarian Republic of);2040;34308.5
SSP4;Venezuela (Bolivarian Republic of);2045;35441.1
SSP4;Venezuela (Bolivarian Republic of);2050;36454.3
SSP4;Venezuela (Bolivarian Republic of);2055;37454.1
SSP4;Venezuela (Bolivarian Republic of);2060;38464.9
SSP4;Venezuela (Bolivarian Republic of);2065;39424.4
SSP4;Venezuela (Bolivarian Republic of);2070;40341.3
SSP4;Venezuela (Bolivarian Republic of);2075;41229.8
SSP4;Venezuela (Bolivarian Republic of);2080;42094
SSP4;Venezuela (Bolivarian Republic of);2085;42934.1
SSP4;Venezuela (Bolivarian Republic of);2090;43729.4
SSP4;Venezuela (Bolivarian Republic of);2095;44463.5
SSP4;Venezuela (Bolivarian Republic of);2100;45169.4
SSP4;Viet Nam;2020;96203.6
SSP4;Viet Nam;2025;100135.7
SSP4;Viet Nam;2030;103658.2
SSP4;Viet Nam;2035;106505.6
SSP4;Viet Nam;2040;108841.9
SSP4;Viet Nam;2045;110569.7
SSP4;Viet Nam;2050;111864.8
SSP4;Viet Nam;2055;112856.4
SSP4;Viet Nam;2060;113534.3
SSP4;Viet Nam;2065;113870
SSP4;Viet Nam;2070;113948.7
SSP4;Viet Nam;2075;113900.6
SSP4;Viet Nam;2080;113874.6
SSP4;Viet Nam;2085;113994.3
SSP4;Viet Nam;2090;114313.2
SSP4;Viet Nam;2095;114806
SSP4;Viet Nam;2100;115393.3
SSP4;Western Sahara;2020;551.2
SSP4;Western Sahara;2025;599.2
SSP4;Western Sahara;2030;644.4
SSP4;Western Sahara;2035;687.9
SSP4;Western Sahara;2040;730.5
SSP4;Western Sahara;2045;770.3
SSP4;Western Sahara;2050;808.7
SSP4;Western Sahara;2055;845.8
SSP4;Western Sahara;2060;881.7
SSP4;Western Sahara;2065;913.9
SSP4;Western Sahara;2070;943.2
SSP4;Western Sahara;2075;970.7
SSP4;Western Sahara;2080;996.5
SSP4;Western Sahara;2085;1019.7
SSP4;Western Sahara;2090;1039.1
SSP4;Western Sahara;2095;1054.1
SSP4;Western Sahara;2100;1065
SSP4;World;2020;7804973.8
SSP4;World;2025;8167212
SSP4;World;2030;8546264
SSP4;World;2035;8920448.2
SSP4;World;2040;9286198
SSP4;World;2045;9624709.8
SSP4;World;2050;9939516.6
SSP4;World;2055;10233976.4
SSP4;World;2060;10513499.5
SSP4;World;2065;10768949.2
SSP4;World;2070;11001646.5
SSP4;World;2075;11210018.2
SSP4;World;2080;11395574.6
SSP4;World;2085;11563790.7
SSP4;World;2090;11720583.5
SSP4;World;2095;11865380.3
SSP4;World;2100;11994709
SSP4;Yemen;2020;31927.1
SSP4;Yemen;2025;35953.2
SSP4;Yemen;2030;40304.9
SSP4;Yemen;2035;44825.3
SSP4;Yemen;2040;49481.7
SSP4;Yemen;2045;54096.8
SSP4;Yemen;2050;58589.5
SSP4;Yemen;2055;62869
SSP4;Yemen;2060;66978.7
SSP4;Yemen;2065;70714.8
SSP4;Yemen;2070;73947.4
SSP4;Yemen;2075;76740.2
SSP4;Yemen;2080;79271.7
SSP4;Yemen;2085;81698.2
SSP4;Yemen;2090;84000.3
SSP4;Yemen;2095;86141.2
SSP4;Yemen;2100;88071.1
SSP4;Zambia;2020;18654.9
SSP4;Zambia;2025;21364
SSP4;Zambia;2030;24223.9
SSP4;Zambia;2035;27300.1
SSP4;Zambia;2040;30552.9
SSP4;Zambia;2045;33812
SSP4;Zambia;2050;37027.4
SSP4;Zambia;2055;40185.3
SSP4;Zambia;2060;43311.5
SSP4;Zambia;2065;46235.1
SSP4;Zambia;2070;48915.5
SSP4;Zambia;2075;51276.6
SSP4;Zambia;2080;53281.8
SSP4;Zambia;2085;55076.7
SSP4;Zambia;2090;56706.9
SSP4;Zambia;2095;58140
SSP4;Zambia;2100;59368.5
SSP4;Zimbabwe;2020;15505.2
SSP4;Zimbabwe;2025;17007.8
SSP4;Zimbabwe;2030;18487.4
SSP4;Zimbabwe;2035;19977.1
SSP4;Zimbabwe;2040;21432.9
SSP4;Zimbabwe;2045;22774.6
SSP4;Zimbabwe;2050;23960.1
SSP4;Zimbabwe;2055;24990.4
SSP4;Zimbabwe;2060;25846.8
SSP4;Zimbabwe;2065;26540.1
SSP4;Zimbabwe;2070;27084.2
SSP4;Zimbabwe;2075;27573.9
SSP4;Zimbabwe;2080;28022
SSP4;Zimbabwe;2085;28427.9
SSP4;Zimbabwe;2090;28766.6
SSP4;Zimbabwe;2095;29062.1
SSP4;Zimbabwe;2100;29321.2
SSP5;Afghanistan;2020;38326
SSP5;Afghanistan;2025;43839.1
SSP5;Afghanistan;2030;49266.9
SSP5;Afghanistan;2035;54384.3
SSP5;Afghanistan;2040;59077.7
SSP5;Afghanistan;2045;63496.4
SSP5;Afghanistan;2050;67471.4
SSP5;Afghanistan;2055;70837.7
SSP5;Afghanistan;2060;73508.9
SSP5;Afghanistan;2065;75596.6
SSP5;Afghanistan;2070;77075.8
SSP5;Afghanistan;2075;77968.2
SSP5;Afghanistan;2080;78212.1
SSP5;Afghanistan;2085;77813.8
SSP5;Afghanistan;2090;76907.4
SSP5;Afghanistan;2095;75584.3
SSP5;Afghanistan;2100;73891.4
SSP5;Albania;2020;2872.1
SSP5;Albania;2025;2688.3
SSP5;Albania;2030;2515.2
SSP5;Albania;2035;2335.4
SSP5;Albania;2040;2159.8
SSP5;Albania;2045;1995
